,fecha,codigo_barrio,conducta,crime_count
1341,2008-06-21,1604,HURTO_DE_CARRO,1.0
1342,2008-06-21,1605,HOMICIDIO,1.0
1343,2008-06-22,306,HURTO_A_PERSONA,1.0
1344,2008-06-22,308,HURTO_A_RESIDENCIA,1.0
1345,2008-06-22,409,HURTO_A_PERSONA,1.0
1346,2008-06-22,812,HOMICIDIO,1.0
1347,2008-06-22,1016,HURTO_A_PERSONA,1.0
1348,2008-06-22,1017,HURTO_A_PERSONA,1.0
1349,2008-06-22,1109,HURTO_A_RESIDENCIA,1.0
1350,2008-06-22,1418,HURTO_A_PERSONA,1.0
1351,2008-06-22,1603,HURTO_A_RESIDENCIA,1.0
1352,2008-06-23,308,HOMICIDIO,1.0
1353,2008-06-23,415,HURTO_DE_CARRO,1.0
1354,2008-06-23,602,HURTO_A_PERSONA,1.0
1355,2008-06-23,1019,HURTO_DE_CARRO,1.0
1356,2008-06-23,1105,HURTO_A_PERSONA,1.0
1357,2008-06-23,1109,HURTO_DE_CARRO,1.0
1358,2008-06-23,1203,HURTO_A_PERSONA,1.0
1359,2008-06-23,1422,HURTO_A_PERSONA,1.0
1360,2008-06-23,1509,HURTO_A_PERSONA,1.0
1361,2008-06-24,413,HURTO_A_PERSONA,1.0
1362,2008-06-24,413,HURTO_DE_CARRO,1.0
1363,2008-06-24,414,HOMICIDIO,1.0
1364,2008-06-24,517,HURTO_A_PERSONA,1.0
1365,2008-06-24,1006,HURTO_A_PERSONA,1.0
1366,2008-06-24,1012,HURTO_A_PERSONA,1.0
1367,2008-06-24,1019,HURTO_A_PERSONA,1.0
1368,2008-06-24,1212,HURTO_A_PERSONA,1.0
1369,2008-06-24,1407,HURTO_DE_CARRO,1.0
1370,2008-06-24,1413,HURTO_A_PERSONA,1.0
1371,2008-06-24,1612,HURTO_DE_CARRO,1.0
1372,2008-06-24,1617,HOMICIDIO,1.0
1373,2008-06-25,207,HURTO_A_PERSONA,1.0
1374,2008-06-25,308,HURTO_A_PERSONA,1.0
1375,2008-06-25,511,HURTO_A_PERSONA,1.0
1376,2008-06-25,1005,HOMICIDIO,1.0
1377,2008-06-25,1018,HURTO_A_PERSONA,1.0
1378,2008-06-25,1113,HURTO_A_RESIDENCIA,1.0
1379,2008-06-25,1208,HURTO_A_PERSONA,1.0
1380,2008-06-25,1418,HURTO_DE_CARRO,1.0
1381,2008-06-25,1603,HOMICIDIO,1.0
1382,2008-06-26,409,HOMICIDIO,1.0
1383,2008-06-26,906,HURTO_A_PERSONA,1.0
1384,2008-06-26,1016,HOMICIDIO,1.0
1385,2008-06-26,1213,HURTO_A_PERSONA,1.0
1386,2008-06-26,1502,HURTO_DE_CARRO,1.0
1387,2008-06-26,1601,HURTO_DE_CARRO,1.0
1388,2008-06-26,1603,HURTO_A_PERSONA,1.0
1389,2008-06-27,210,HURTO_A_PERSONA,1.0
1390,2008-06-27,1019,HURTO_A_PERSONA,4.0
1391,2008-06-27,1111,HURTO_A_PERSONA,1.0
1392,2008-06-27,1111,HURTO_DE_CARRO,1.0
1393,2008-06-27,1202,HURTO_DE_CARRO,1.0
1394,2008-06-27,1212,HURTO_DE_CARRO,1.0
1395,2008-06-27,1301,HURTO_DE_CARRO,1.0
1396,2008-06-28,402,HURTO_A_RESIDENCIA,1.0
1397,2008-06-28,415,HURTO_A_PERSONA,1.0
1398,2008-06-28,1013,HURTO_A_PERSONA,1.0
1399,2008-06-28,1018,HURTO_DE_CARRO,1.0
1400,2008-06-28,1107,HURTO_A_PERSONA,1.0
1401,2008-06-28,1114,HURTO_A_PERSONA,1.0
1402,2008-06-28,1306,HURTO_A_PERSONA,1.0
1403,2008-06-28,1315,HOMICIDIO,1.0
1404,2008-06-28,1316,HOMICIDIO,1.0
1405,2008-06-29,103,HOMICIDIO,1.0
1406,2008-06-29,107,HOMICIDIO,1.0
1407,2008-06-29,803,HURTO_A_PERSONA,1.0
1408,2008-06-29,1017,HOMICIDIO,1.0
1409,2008-06-29,1504,HURTO_A_PERSONA,1.0
1410,2008-06-30,106,HOMICIDIO,1.0
1411,2008-06-30,915,HURTO_A_PERSONA,1.0
1412,2008-06-30,1019,HURTO_A_PERSONA,1.0
1413,2008-06-30,1020,HURTO_A_PERSONA,1.0
1414,2008-06-30,1102,HURTO_DE_CARRO,1.0
1415,2008-06-30,1306,HOMICIDIO,1.0
1416,2008-07-01,501,HURTO_A_PERSONA,1.0
1417,2008-07-01,501,HURTO_DE_CARRO,1.0
1418,2008-07-01,509,HURTO_DE_CARRO,1.0
1419,2008-07-01,604,HURTO_DE_CARRO,1.0
1420,2008-07-01,801,HURTO_A_PERSONA,1.0
1421,2008-07-01,1018,HURTO_A_PERSONA,2.0
1422,2008-07-01,1019,HURTO_A_PERSONA,2.0
1423,2008-07-01,1103,HURTO_A_PERSONA,1.0
1424,2008-07-01,1117,HURTO_A_RESIDENCIA,1.0
1425,2008-07-01,1403,HURTO_A_PERSONA,1.0
1426,2008-07-01,1511,HOMICIDIO,1.0
1427,2008-07-02,409,HURTO_A_RESIDENCIA,1.0
1428,2008-07-02,409,HURTO_DE_CARRO,1.0
1429,2008-07-02,517,HURTO_A_PERSONA,1.0
1430,2008-07-02,605,HURTO_DE_CARRO,1.0
1431,2008-07-02,1005,HURTO_A_PERSONA,1.0
1432,2008-07-02,1105,HURTO_A_PERSONA,1.0
1433,2008-07-02,1209,HURTO_DE_CARRO,1.0
1434,2008-07-02,1404,HURTO_A_PERSONA,1.0
1435,2008-07-03,205,HOMICIDIO,1.0
1436,2008-07-03,209,HOMICIDIO,1.0
1437,2008-07-03,501,HURTO_A_PERSONA,1.0
1438,2008-07-03,505,HURTO_A_PERSONA,1.0
1439,2008-07-03,606,HOMICIDIO,1.0
1440,2008-07-03,808,HURTO_A_PERSONA,1.0
1441,2008-07-03,1001,HURTO_A_PERSONA,1.0
1442,2008-07-03,1013,HURTO_A_PERSONA,1.0
1443,2008-07-03,1013,HURTO_A_RESIDENCIA,1.0
1444,2008-07-03,1019,HURTO_A_PERSONA,2.0
1445,2008-07-03,1412,HURTO_A_RESIDENCIA,1.0
1446,2008-07-03,1509,HURTO_DE_CARRO,1.0
1447,2008-07-03,1603,HURTO_DE_CARRO,1.0
1448,2008-07-03,1610,HURTO_A_RESIDENCIA,1.0
1449,2008-07-04,402,HURTO_DE_CARRO,1.0
1450,2008-07-04,517,HURTO_A_PERSONA,1.0
1451,2008-07-04,605,HOMICIDIO,1.0
1452,2008-07-04,703,HOMICIDIO,1.0
1453,2008-07-04,713,HURTO_A_PERSONA,1.0
1454,2008-07-04,813,HOMICIDIO,1.0
1455,2008-07-04,1007,HURTO_DE_CARRO,1.0
1456,2008-07-04,1111,HURTO_A_RESIDENCIA,1.0
1457,2008-07-04,1111,HURTO_DE_CARRO,1.0
1458,2008-07-04,1412,HURTO_A_PERSONA,1.0
1459,2008-07-04,1507,HURTO_A_PERSONA,1.0
1460,2008-07-04,1509,HURTO_DE_CARRO,1.0
1461,2008-07-04,1601,HOMICIDIO,1.0
1462,2008-07-05,410,HURTO_DE_CARRO,1.0
1463,2008-07-05,605,HURTO_A_PERSONA,1.0
1464,2008-07-05,809,HURTO_DE_CARRO,1.0
1465,2008-07-05,1020,HURTO_A_PERSONA,1.0
1466,2008-07-05,1020,HURTO_DE_CARRO,1.0
1467,2008-07-05,1109,HURTO_DE_CARRO,1.0
1468,2008-07-05,1113,EXTORSION,1.0
1469,2008-07-05,1209,HURTO_DE_CARRO,1.0
1470,2008-07-05,1318,HURTO_A_RESIDENCIA,1.0
1471,2008-07-05,1412,HURTO_A_RESIDENCIA,1.0
1472,2008-07-05,1418,HOMICIDIO,1.0
1473,2008-07-05,1503,HOMICIDIO,1.0
1474,2008-07-05,1610,HURTO_A_RESIDENCIA,1.0
1475,2008-07-05,1620,HURTO_DE_CARRO,1.0
1476,2008-07-06,608,HOMICIDIO,1.0
1477,2008-07-06,814,HOMICIDIO,1.0
1478,2008-07-06,819,HOMICIDIO,1.0
1479,2008-07-06,1019,HOMICIDIO,1.0
1480,2008-07-06,1314,HOMICIDIO,1.0
1481,2008-07-07,111,HOMICIDIO,1.0
1482,2008-07-07,1005,HOMICIDIO,1.0
1483,2008-07-07,1012,HURTO_A_PERSONA,1.0
1484,2008-07-07,1019,HURTO_A_PERSONA,2.0
1485,2008-07-07,1102,HOMICIDIO,1.0
1486,2008-07-07,1109,HURTO_DE_CARRO,1.0
1487,2008-07-07,1413,HURTO_A_PERSONA,1.0
1488,2008-07-07,1414,HURTO_A_PERSONA,1.0
1489,2008-07-07,1419,HURTO_A_PERSONA,1.0
1490,2008-07-07,1422,HURTO_A_PERSONA,1.0
1491,2008-07-07,1601,HURTO_DE_CARRO,1.0
1492,2008-07-07,1611,HURTO_A_PERSONA,1.0
1493,2008-07-08,403,HOMICIDIO,1.0
1494,2008-07-08,501,HOMICIDIO,1.0
1495,2008-07-08,917,HURTO_DE_CARRO,1.0
1496,2008-07-08,1006,HURTO_A_PERSONA,1.0
1497,2008-07-08,1012,HURTO_A_PERSONA,1.0
1498,2008-07-08,1019,HURTO_A_PERSONA,2.0
1499,2008-07-08,1020,HURTO_DE_CARRO,1.0
1500,2008-07-08,1115,HURTO_A_PERSONA,1.0
1501,2008-07-08,1209,HURTO_A_PERSONA,1.0
1502,2008-07-09,713,HURTO_A_PERSONA,1.0
1503,2008-07-09,1019,HURTO_A_PERSONA,1.0
1504,2008-07-09,1020,HURTO_A_RESIDENCIA,1.0
1505,2008-07-09,1105,HURTO_A_PERSONA,1.0
1506,2008-07-09,1203,HURTO_A_PERSONA,1.0
1507,2008-07-09,1203,HURTO_DE_CARRO,1.0
1508,2008-07-10,414,HOMICIDIO,1.0
1509,2008-07-10,809,HURTO_A_PERSONA,1.0
1510,2008-07-10,902,HURTO_A_PERSONA,1.0
1511,2008-07-10,906,HURTO_A_RESIDENCIA,1.0
1512,2008-07-10,1019,HURTO_A_PERSONA,1.0
1513,2008-07-10,1107,HURTO_DE_CARRO,1.0
1514,2008-07-10,1108,HURTO_A_PERSONA,1.0
1515,2008-07-10,1111,HURTO_A_PERSONA,1.0
1516,2008-07-10,1112,HOMICIDIO,1.0
1517,2008-07-10,1112,HURTO_A_PERSONA,1.0
1518,2008-07-10,1410,HURTO_A_PERSONA,1.0
1519,2008-07-10,1610,HURTO_A_RESIDENCIA,2.0
1520,2008-07-11,101,HURTO_A_RESIDENCIA,1.0
1521,2008-07-11,801,HURTO_A_PERSONA,1.0
1522,2008-07-11,807,HURTO_DE_CARRO,1.0
1523,2008-07-11,1001,HURTO_A_PERSONA,1.0
1524,2008-07-11,1005,HURTO_A_PERSONA,1.0
1525,2008-07-11,1012,HOMICIDIO,1.0
1526,2008-07-11,1018,HURTO_A_PERSONA,1.0
1527,2008-07-11,1020,HURTO_A_PERSONA,1.0
1528,2008-07-11,1210,HURTO_A_PERSONA,1.0
1529,2008-07-11,1306,HOMICIDIO,1.0
1530,2008-07-11,1318,HURTO_A_PERSONA,1.0
1531,2008-07-11,1408,HURTO_A_RESIDENCIA,1.0
1532,2008-07-11,1601,HURTO_A_PERSONA,1.0
1533,2008-07-11,1616,HOMICIDIO,1.0
1534,2008-07-12,105,HOMICIDIO,1.0
1535,2008-07-12,606,HOMICIDIO,1.0
1536,2008-07-12,819,HURTO_A_RESIDENCIA,1.0
1537,2008-07-12,907,HURTO_A_PERSONA,1.0
1538,2008-07-12,907,HURTO_DE_CARRO,1.0
1539,2008-07-12,1003,HURTO_A_PERSONA,1.0
1540,2008-07-12,1006,HURTO_A_PERSONA,1.0
1541,2008-07-12,1007,HOMICIDIO,1.0
1542,2008-07-12,1015,HOMICIDIO,1.0
1543,2008-07-12,1110,HURTO_DE_CARRO,1.0
1544,2008-07-12,1205,HURTO_A_PERSONA,1.0
1545,2008-07-12,1208,HURTO_A_PERSONA,1.0
1546,2008-07-12,1601,HURTO_A_PERSONA,1.0
1547,2008-07-12,1619,HURTO_A_PERSONA,1.0
1548,2008-07-12,1619,HURTO_DE_CARRO,1.0
1549,2008-07-13,1015,HURTO_A_PERSONA,1.0
1550,2008-07-13,1018,HURTO_A_PERSONA,1.0
1551,2008-07-13,1019,HOMICIDIO,1.0
1552,2008-07-13,1111,EXTORSION,1.0
1553,2008-07-13,1111,HURTO_A_PERSONA,1.0
1554,2008-07-13,1113,HURTO_A_RESIDENCIA,1.0
1555,2008-07-13,1115,HURTO_A_PERSONA,1.0
1556,2008-07-13,1117,HURTO_A_RESIDENCIA,1.0
1557,2008-07-13,1411,HURTO_A_PERSONA,1.0
1558,2008-07-13,1503,HOMICIDIO,1.0
1559,2008-07-14,104,HOMICIDIO,1.0
1560,2008-07-14,409,HOMICIDIO,1.0
1561,2008-07-14,605,HOMICIDIO,1.0
1562,2008-07-14,909,HURTO_A_RESIDENCIA,1.0
1563,2008-07-14,1110,HURTO_A_PERSONA,1.0
1564,2008-07-14,1112,HURTO_DE_CARRO,1.0
1565,2008-07-14,1117,HURTO_A_RESIDENCIA,1.0
1566,2008-07-14,1417,HURTO_A_PERSONA,1.0
1567,2008-07-15,106,HURTO_A_RESIDENCIA,1.0
1568,2008-07-15,405,HOMICIDIO,1.0
1569,2008-07-15,504,HOMICIDIO,1.0
1570,2008-07-15,509,HURTO_A_PERSONA,1.0
1571,2008-07-15,908,HURTO_A_PERSONA,1.0
1572,2008-07-15,1012,HURTO_A_PERSONA,1.0
1573,2008-07-15,1401,HURTO_A_PERSONA,1.0
1574,2008-07-15,1408,HOMICIDIO,1.0
1575,2008-07-15,1602,HURTO_DE_CARRO,1.0
1576,2008-07-16,409,HURTO_DE_CARRO,1.0
1577,2008-07-16,411,HURTO_A_PERSONA,1.0
1578,2008-07-16,411,HURTO_DE_CARRO,1.0
1579,2008-07-16,708,HURTO_A_PERSONA,1.0
1580,2008-07-16,1013,HURTO_A_PERSONA,1.0
1581,2008-07-16,1015,HURTO_A_PERSONA,1.0
1582,2008-07-16,1018,HURTO_A_PERSONA,1.0
1583,2008-07-16,1019,HURTO_A_PERSONA,1.0
1584,2008-07-16,1315,HOMICIDIO,1.0
1585,2008-07-17,1019,HURTO_A_PERSONA,2.0
1586,2008-07-17,1109,HURTO_DE_CARRO,1.0
1587,2008-07-17,1117,HURTO_DE_CARRO,1.0
1588,2008-07-17,1211,HURTO_A_PERSONA,1.0
1589,2008-07-17,1308,HOMICIDIO,1.0
1590,2008-07-17,1313,HURTO_A_RESIDENCIA,1.0
1591,2008-07-17,1421,HURTO_A_PERSONA,1.0
1592,2008-07-17,1601,HURTO_A_PERSONA,1.0
1593,2008-07-17,1601,HURTO_DE_CARRO,1.0
1594,2008-07-17,1606,HURTO_A_PERSONA,1.0
1595,2008-07-17,1611,HURTO_A_RESIDENCIA,1.0
1596,2008-07-18,511,HOMICIDIO,1.0
1597,2008-07-18,709,HURTO_A_PERSONA,1.0
1598,2008-07-18,807,HOMICIDIO,1.0
1599,2008-07-18,1007,HURTO_A_PERSONA,1.0
1600,2008-07-18,1019,HURTO_A_PERSONA,3.0
1601,2008-07-18,1020,HURTO_A_PERSONA,1.0
1602,2008-07-18,1112,HURTO_A_PERSONA,1.0
1603,2008-07-18,1206,HURTO_A_PERSONA,1.0
1604,2008-07-18,1212,HURTO_A_RESIDENCIA,1.0
1605,2008-07-18,1303,HURTO_A_PERSONA,1.0
1606,2008-07-18,1412,HURTO_A_RESIDENCIA,1.0
1607,2008-07-18,1503,HURTO_DE_CARRO,1.0
1608,2008-07-19,504,HOMICIDIO,1.0
1609,2008-07-19,607,HOMICIDIO,1.0
1610,2008-07-19,803,HURTO_DE_CARRO,1.0
1611,2008-07-19,917,HURTO_A_RESIDENCIA,1.0
1612,2008-07-19,1001,HURTO_A_PERSONA,1.0
1613,2008-07-19,1205,HURTO_A_PERSONA,1.0
1614,2008-07-19,1504,HOMICIDIO,1.0
1615,2008-07-20,106,HURTO_A_PERSONA,1.0
1616,2008-07-20,307,HURTO_A_PERSONA,1.0
1617,2008-07-20,604,HOMICIDIO,1.0
1618,2008-07-20,607,HOMICIDIO,1.0
1619,2008-07-20,816,HURTO_A_RESIDENCIA,1.0
1620,2008-07-20,908,HURTO_A_PERSONA,1.0
1621,2008-07-20,1109,HURTO_DE_CARRO,1.0
1622,2008-07-20,1110,HURTO_A_PERSONA,1.0
1623,2008-07-20,1110,HURTO_DE_CARRO,1.0
1624,2008-07-20,1511,HURTO_A_PERSONA,1.0
1625,2008-07-20,1603,HOMICIDIO,1.0
1626,2008-07-20,1606,HURTO_A_PERSONA,1.0
1627,2008-07-20,1606,HURTO_DE_CARRO,1.0
1628,2008-07-21,1015,HOMICIDIO,1.0
1629,2008-07-21,1018,HURTO_A_PERSONA,1.0
1630,2008-07-21,1019,HURTO_A_PERSONA,1.0
1631,2008-07-21,1101,HURTO_A_PERSONA,1.0
1632,2008-07-21,1108,HURTO_DE_CARRO,1.0
1633,2008-07-21,1205,HURTO_A_PERSONA,1.0
1634,2008-07-22,210,HURTO_A_RESIDENCIA,1.0
1635,2008-07-22,408,HURTO_A_PERSONA,1.0
1636,2008-07-22,601,HURTO_DE_CARRO,1.0
1637,2008-07-22,1018,HURTO_A_PERSONA,1.0
1638,2008-07-22,1019,HURTO_A_PERSONA,1.0
1639,2008-07-22,1102,HURTO_A_PERSONA,1.0
1640,2008-07-22,1108,HURTO_DE_CARRO,1.0
1641,2008-07-22,1314,HOMICIDIO,1.0
1642,2008-07-23,101,HURTO_A_RESIDENCIA,1.0
1643,2008-07-23,413,HOMICIDIO,1.0
1644,2008-07-23,507,HOMICIDIO,1.0
1645,2008-07-23,607,HURTO_DE_CARRO,1.0
1646,2008-07-23,1001,HURTO_A_PERSONA,2.0
1647,2008-07-23,1007,HURTO_A_PERSONA,1.0
1648,2008-07-23,1212,EXTORSION,1.0
1649,2008-07-23,1405,EXTORSION,1.0
1650,2008-07-23,1416,HURTO_A_PERSONA,1.0
1651,2008-07-23,1421,HURTO_A_PERSONA,1.0
1652,2008-07-23,1504,HOMICIDIO,1.0
1653,2008-07-24,401,HOMICIDIO,1.0
1654,2008-07-24,409,HOMICIDIO,1.0
1655,2008-07-24,509,HURTO_A_PERSONA,1.0
1656,2008-07-24,511,HOMICIDIO,1.0
1657,2008-07-24,810,EXTORSION,1.0
1658,2008-07-24,909,HURTO_A_RESIDENCIA,1.0
1659,2008-07-24,914,HURTO_A_RESIDENCIA,1.0
1660,2008-07-24,1007,HURTO_A_PERSONA,1.0
1661,2008-07-24,1018,HURTO_A_PERSONA,1.0
1662,2008-07-24,1019,HURTO_A_PERSONA,1.0
1663,2008-07-24,1020,HURTO_A_PERSONA,1.0
1664,2008-07-24,1203,HURTO_A_PERSONA,1.0
1665,2008-07-24,1403,HURTO_A_PERSONA,1.0
1666,2008-07-24,1603,HOMICIDIO,1.0
1667,2008-07-25,1015,HURTO_A_PERSONA,1.0
1668,2008-07-25,1019,HURTO_A_PERSONA,1.0
1669,2008-07-25,1020,HURTO_A_PERSONA,1.0
1670,2008-07-25,1113,HOMICIDIO,1.0
1671,2008-07-25,1418,HURTO_A_PERSONA,1.0
1672,2008-07-25,1504,HURTO_DE_CARRO,1.0
1673,2008-07-26,412,HURTO_DE_CARRO,1.0
1674,2008-07-26,414,HURTO_A_PERSONA,1.0
1675,2008-07-26,414,HURTO_DE_CARRO,1.0
1676,2008-07-26,513,HOMICIDIO,1.0
1677,2008-07-26,809,HURTO_A_PERSONA,1.0
1678,2008-07-26,1007,HURTO_A_PERSONA,1.0
1679,2008-07-26,1018,HURTO_A_PERSONA,1.0
1680,2008-07-26,1019,HOMICIDIO,1.0
1681,2008-07-26,1204,HURTO_DE_CARRO,1.0
1682,2008-07-26,1303,HURTO_A_RESIDENCIA,1.0
1683,2008-07-26,1421,HURTO_A_PERSONA,1.0
1684,2008-07-26,1423,HURTO_A_PERSONA,1.0
1685,2008-07-26,1620,HURTO_A_PERSONA,1.0
1686,2008-07-26,1620,HURTO_DE_CARRO,1.0
1687,2008-07-27,204,HURTO_A_PERSONA,1.0
1688,2008-07-27,807,HOMICIDIO,1.0
1689,2008-07-27,1001,HURTO_A_PERSONA,1.0
1690,2008-07-27,1006,HURTO_A_PERSONA,1.0
1691,2008-07-27,1020,HOMICIDIO,1.0
1692,2008-07-27,1105,HURTO_A_RESIDENCIA,1.0
1693,2008-07-27,1117,HURTO_A_RESIDENCIA,1.0
1694,2008-07-27,1208,HURTO_A_PERSONA,1.0
1695,2008-07-27,1503,HOMICIDIO,1.0
1696,2008-07-28,401,HOMICIDIO,1.0
1697,2008-07-28,402,HOMICIDIO,1.0
1698,2008-07-28,408,HURTO_A_PERSONA,1.0
1699,2008-07-28,409,HURTO_DE_CARRO,1.0
1700,2008-07-28,503,HURTO_A_PERSONA,1.0
1701,2008-07-28,503,HURTO_A_RESIDENCIA,1.0
1702,2008-07-28,510,HURTO_A_PERSONA,1.0
1703,2008-07-28,815,HOMICIDIO,1.0
1704,2008-07-28,1001,HURTO_DE_CARRO,1.0
1705,2008-07-28,1018,HURTO_A_RESIDENCIA,1.0
1706,2008-07-28,1102,HURTO_A_PERSONA,1.0
1707,2008-07-28,1107,HURTO_A_PERSONA,1.0
1708,2008-07-28,1109,HURTO_DE_CARRO,1.0
1709,2008-07-28,1208,HOMICIDIO,1.0
1710,2008-07-28,1504,HURTO_A_PERSONA,1.0
1711,2008-07-28,1604,HURTO_DE_CARRO,1.0
1712,2008-07-29,404,HURTO_DE_CARRO,1.0
1713,2008-07-29,807,HOMICIDIO,1.0
1714,2008-07-29,808,HOMICIDIO,1.0
1715,2008-07-29,904,HURTO_A_PERSONA,1.0
1716,2008-07-29,1013,HURTO_A_PERSONA,1.0
1717,2008-07-29,1109,HURTO_A_PERSONA,2.0
1718,2008-07-29,1202,HURTO_DE_CARRO,1.0
1719,2008-07-29,1211,HOMICIDIO,1.0
1720,2008-07-29,1509,HOMICIDIO,1.0
1721,2008-07-30,305,HURTO_DE_CARRO,1.0
1722,2008-07-30,405,HURTO_DE_CARRO,1.0
1723,2008-07-30,415,HURTO_A_PERSONA,1.0
1724,2008-07-30,604,HURTO_A_PERSONA,1.0
1725,2008-07-30,1016,HOMICIDIO,1.0
1726,2008-07-30,1018,HURTO_A_PERSONA,1.0
1727,2008-07-30,1111,HURTO_A_PERSONA,1.0
1728,2008-07-30,1112,HURTO_A_RESIDENCIA,1.0
1729,2008-07-30,1204,HURTO_DE_CARRO,1.0
1730,2008-07-30,1311,HURTO_A_PERSONA,1.0
1731,2008-07-30,1420,HURTO_A_PERSONA,1.0
1732,2008-07-31,715,HOMICIDIO,1.0
1733,2008-07-31,1001,HOMICIDIO,1.0
1734,2008-07-31,1005,HURTO_A_PERSONA,1.0
1735,2008-07-31,1018,HOMICIDIO,1.0
1736,2008-07-31,1018,HURTO_A_PERSONA,1.0
1737,2008-07-31,1019,HURTO_A_PERSONA,1.0
1738,2008-07-31,1019,HURTO_DE_CARRO,1.0
1739,2008-07-31,1113,HURTO_A_PERSONA,1.0
1740,2008-07-31,1113,HURTO_DE_CARRO,1.0
1741,2008-07-31,1117,HURTO_A_PERSONA,1.0
1742,2008-07-31,1205,HURTO_A_RESIDENCIA,1.0
1743,2008-07-31,1207,HURTO_A_PERSONA,1.0
1744,2008-07-31,1420,HURTO_A_PERSONA,1.0
1745,2008-08-01,306,HURTO_A_PERSONA,1.0
1746,2008-08-01,911,HURTO_DE_CARRO,1.0
1747,2008-08-01,1001,HURTO_A_PERSONA,1.0
1748,2008-08-01,1001,HURTO_DE_CARRO,1.0
1749,2008-08-01,1012,HURTO_A_PERSONA,1.0
1750,2008-08-01,1013,HURTO_A_PERSONA,1.0
1751,2008-08-01,1016,HURTO_A_PERSONA,1.0
1752,2008-08-01,1017,HURTO_A_PERSONA,1.0
1753,2008-08-01,1117,HURTO_A_PERSONA,1.0
1754,2008-08-01,1307,HOMICIDIO,1.0
1755,2008-08-01,1510,HURTO_A_PERSONA,1.0
1756,2008-08-02,304,HURTO_DE_CARRO,1.0
1757,2008-08-02,813,HURTO_A_RESIDENCIA,1.0
1758,2008-08-02,914,HURTO_A_RESIDENCIA,1.0
1759,2008-08-02,1012,HURTO_A_PERSONA,1.0
1760,2008-08-02,1015,HOMICIDIO,1.0
1761,2008-08-02,1018,HURTO_A_PERSONA,1.0
1762,2008-08-02,1019,HOMICIDIO,1.0
1763,2008-08-02,1115,HURTO_A_PERSONA,1.0
1764,2008-08-02,1418,HURTO_A_PERSONA,1.0
1765,2008-08-03,204,HOMICIDIO,1.0
1766,2008-08-03,511,HURTO_DE_CARRO,1.0
1767,2008-08-03,607,HOMICIDIO,1.0
1768,2008-08-03,717,HOMICIDIO,1.0
1769,2008-08-03,1012,HURTO_DE_CARRO,1.0
1770,2008-08-03,1606,HURTO_A_PERSONA,1.0
1771,2008-08-03,1606,HURTO_DE_CARRO,1.0
1772,2008-08-03,1610,HOMICIDIO,1.0
1773,2008-08-04,819,HURTO_A_RESIDENCIA,1.0
1774,2008-08-04,1018,HURTO_A_PERSONA,1.0
1775,2008-08-04,1019,HURTO_A_PERSONA,1.0
1776,2008-08-04,1112,HURTO_DE_CARRO,1.0
1777,2008-08-04,1407,HOMICIDIO,1.0
1778,2008-08-05,502,HURTO_A_PERSONA,1.0
1779,2008-08-05,503,HURTO_A_PERSONA,1.0
1780,2008-08-05,904,HOMICIDIO,1.0
1781,2008-08-05,1016,HURTO_A_PERSONA,1.0
1782,2008-08-05,1107,HURTO_DE_CARRO,1.0
1783,2008-08-06,511,HOMICIDIO,1.0
1784,2008-08-06,808,HOMICIDIO,1.0
1785,2008-08-06,1005,HURTO_A_PERSONA,1.0
1786,2008-08-06,1016,HURTO_A_RESIDENCIA,1.0
1787,2008-08-06,1019,HURTO_A_PERSONA,1.0
1788,2008-08-06,1107,HURTO_A_PERSONA,1.0
1789,2008-08-06,1108,HURTO_A_RESIDENCIA,1.0
1790,2008-08-06,1108,HURTO_DE_CARRO,1.0
1791,2008-08-06,1112,HURTO_A_PERSONA,1.0
1792,2008-08-06,1304,HURTO_A_PERSONA,1.0
1793,2008-08-06,1406,HURTO_A_RESIDENCIA,1.0
1794,2008-08-06,1417,HURTO_A_PERSONA,1.0
1795,2008-08-06,1620,HURTO_DE_CARRO,1.0
1796,2008-08-07,209,HURTO_A_RESIDENCIA,1.0
1797,2008-08-07,404,HOMICIDIO,1.0
1798,2008-08-07,409,HOMICIDIO,1.0
1799,2008-08-07,514,HOMICIDIO,1.0
1800,2008-08-07,803,HURTO_A_PERSONA,1.0
1801,2008-08-07,1019,HURTO_A_PERSONA,1.0
1802,2008-08-07,1102,HURTO_A_RESIDENCIA,1.0
1803,2008-08-07,1103,HURTO_A_PERSONA,1.0
1804,2008-08-07,1105,HURTO_A_PERSONA,1.0
1805,2008-08-07,1117,HURTO_A_PERSONA,1.0
1806,2008-08-07,1210,HURTO_DE_CARRO,1.0
1807,2008-08-08,403,HURTO_A_PERSONA,1.0
1808,2008-08-08,408,HOMICIDIO,1.0
1809,2008-08-08,604,HOMICIDIO,1.0
1810,2008-08-08,814,HOMICIDIO,1.0
1811,2008-08-08,1007,HURTO_A_PERSONA,1.0
1812,2008-08-08,1019,HURTO_A_PERSONA,2.0
1813,2008-08-08,1103,HURTO_A_PERSONA,1.0
1814,2008-08-08,1105,HURTO_A_PERSONA,1.0
1815,2008-08-08,1113,HURTO_A_PERSONA,1.0
1816,2008-08-09,706,HURTO_A_PERSONA,1.0
1817,2008-08-09,1001,HURTO_A_PERSONA,1.0
1818,2008-08-09,1016,HURTO_A_PERSONA,1.0
1819,2008-08-09,1102,HOMICIDIO,1.0
1820,2008-08-10,106,HURTO_A_RESIDENCIA,1.0
1821,2008-08-10,410,HOMICIDIO,1.0
